ExpressId,GlobalId,Family,Type,Base Constraint,Length,Width,Material:Name,Material:Description,Material:Area,Material:Volume
85817,3daK3azsD2fgx5A$bU$$wl,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,6976.666666666657,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,6.076666666666328,1.3976333333332533
85874,3daK3azsD2fgx5A$bU$$wW,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,1150.0000000000007,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,1.1499999999999384,0.26449999999998547
85930,3daK3azsD2fgx5A$bU$$wX,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,6976.666666666657,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,6.976666666666279,1.6046333333332423
85988,3daK3azsD2fgx5A$bU$$wY,Basic Wall,W-Main Brick Wall (230mm X 115mm X 75mm),Terrace Floor,1150.0000000000007,230.00000000000003,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,1.1499999999999384,0.26449999999998547
86044,3daK3azsD2fgx5A$bU$$z4,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,899.9999999999795,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.9199999999999295,0.018399999999998393
86102,3daK3azsD2fgx5A$bU$$z5,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,6726.666666666567,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",6.726666666666208,0.13453333333332268
86160,3daK3azsD2fgx5A$bU$$z6,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,899.9999999999795,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8999999999999307,0.017999999999998424
86216,3daK3azsD2fgx5A$bU$$z7,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,6726.666666666567,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",6.706666666666209,0.13413333333332275
86274,3daK3azsD2fgx5A$bU$$zO,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,899.9999999999604,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.9199999999999111,0.01839999999999801
86332,3daK3azsD2fgx5A$bU$$zP,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,12515.000000000084,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",12.514999999999409,0.2502999999999854
86390,3daK3azsD2fgx5A$bU$$zQ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000004848,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.9000000000004366,0.01800000000000853
86446,3daK3azsD2fgx5A$bU$$zR,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,12515.000000000085,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",12.494999999999413,0.24989999999998552
86504,3daK3azsD2fgx5A$bU$$zS,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,9793.333333333543,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",9.813333333333016,0.19626666666665818
86562,3daK3azsD2fgx5A$bU$$zT,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,899.9999999999686,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8999999999999201,0.017999999999998205
86618,3daK3azsD2fgx5A$bU$$zU,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,9793.333333333545,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",9.793333333333015,0.1958666666666582
86676,3daK3azsD2fgx5A$bU$$zV,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,899.9999999999686,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8799999999999213,0.017599999999998235
86734,3daK3azsD2fgx5A$bU$$zG,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,11288.33333333331,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",11.3083333333327,0.22616666666665156
86792,3daK3azsD2fgx5A$bU$$zH,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000004798,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.9000000000004311,0.018000000000008426
86848,3daK3azsD2fgx5A$bU$$zI,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,11288.33333333331,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",11.2883333333327,0.22576666666665154
86906,3daK3azsD2fgx5A$bU$$zJ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000004798,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8800000000004323,0.01760000000000846
86964,3daK3azsD2fgx5A$bU$$zK,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,9793.333333333529,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",9.813333333332999,0.19626666666665782
87022,3daK3azsD2fgx5A$bU$$zL,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000000011,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8999999999999524,0.01799999999999886
87078,3daK3azsD2fgx5A$bU$$zM,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,9793.333333333529,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",9.793333333332999,0.19586666666665786
87136,3daK3azsD2fgx5A$bU$$zN,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000000011,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8799999999999536,0.017599999999998884
87194,3daK3azsD2fgx5A$bU$$ye,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,9793.333333333545,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",9.813333333333016,0.19626666666665818
87252,3daK3azsD2fgx5A$bU$$yf,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000000011,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8999999999999524,0.01799999999999886
87308,3daK3azsD2fgx5A$bU$$yg,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,9793.333333333545,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",9.793333333333015,0.19586666666665822
87366,3daK3azsD2fgx5A$bU$$yh,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000000011,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8799999999999536,0.017599999999998884
87424,3daK3azsD2fgx5A$bU$$yi,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,7416.666666666657,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",7.436666666666254,0.14873333333332348
87482,3daK3azsD2fgx5A$bU$$yj,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000000011,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8999999999999524,0.017999999999998857
87538,3daK3azsD2fgx5A$bU$$yk,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,7416.666666666657,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",7.416666666666256,0.14833333333332352
87596,3daK3azsD2fgx5A$bU$$yl,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000000011,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8799999999999536,0.017599999999998887
87654,3daK3azsD2fgx5A$bU$$yW,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,8643.333333333336,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",8.66333333333287,0.17326666666665558
87712,3daK3azsD2fgx5A$bU$$yX,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000000033,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8999999999999547,0.0179999999999989
87768,3daK3azsD2fgx5A$bU$$yY,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,8643.333333333336,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",8.643333333332873,0.1728666666666556
87826,3daK3azsD2fgx5A$bU$$yZ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000000033,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8799999999999559,0.01759999999999893
87884,3daK3azsD2fgx5A$bU$$ya,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,6726.666666666653,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",6.746666666666293,0.1349333333333244
87942,3daK3azsD2fgx5A$bU$$yb,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000000011,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8999999999999524,0.01799999999999886
87998,3daK3azsD2fgx5A$bU$$yc,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,6726.666666666653,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",6.7266666666662935,0.13453333333332443
88056,3daK3azsD2fgx5A$bU$$yd,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,900.0000000000011,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.8799999999999536,0.017599999999998884
88114,3daK3azsD2fgx5A$bU$$yu,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,4579.999999999994,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",4.599999999999746,0.09199999999999392
88170,3daK3azsD2fgx5A$bU$$yv,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,20037.50000000047,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",19.98999999999939,0.39979999999998883
88228,3daK3azsD2fgx5A$bU$$yw,Basic Wall,W-Partition Brick Wall (230mm X 115mm X 75mm),Terrace Floor,4579.999999999994,115.0,Burnt Brick (230mm X 115mm X 75mm),Common Burnt Brick of size 230mm X 115mm X 75mm,4.579999999999746,0.5266999999999701
88286,3daK3azsD2fgx5A$bU$$yx,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,20037.50000000047,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",19.98999999999939,0.3997999999999835
88344,3daK3azsD2fgx5A$bU$$ym,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,7226.666666666574,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",7.2466666666661785,0.14493333333332203
88402,3daK3azsD2fgx5A$bU$$yn,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1399.9999999999784,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3999999999999029,0.027999999999997756
88458,3daK3azsD2fgx5A$bU$$yo,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,7226.666666666574,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",7.22666666666618,0.14453333333332202
88516,3daK3azsD2fgx5A$bU$$yp,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1399.9999999999784,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.379999999999904,0.027599999999997783
88574,3daK3azsD2fgx5A$bU$$yq,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,10293.333333333545,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",10.313333333332988,0.2062666666666575
88632,3daK3azsD2fgx5A$bU$$yr,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1399.9999999999677,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3999999999998918,0.02799999999999754
88688,3daK3azsD2fgx5A$bU$$ys,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,10293.333333333543,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",10.293333333332988,0.2058666666666575
88746,3daK3azsD2fgx5A$bU$$yt,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1399.9999999999677,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.379999999999893,0.027599999999997564
88804,3daK3azsD2fgx5A$bU$$y8,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,10293.333333333527,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",10.313333333332968,0.2062666666666572
88862,3daK3azsD2fgx5A$bU$$y9,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3999999999999244,0.02799999999999819
88918,3daK3azsD2fgx5A$bU$$yA,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,10293.333333333527,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",10.29333333333297,0.2058666666666572
88976,3daK3azsD2fgx5A$bU$$yB,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3799999999999257,0.027599999999998216
89034,3daK3azsD2fgx5A$bU$$yC,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,10293.333333333545,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",10.313333333332988,0.2062666666666575
89092,3daK3azsD2fgx5A$bU$$yD,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3999999999999244,0.02799999999999819
89148,3daK3azsD2fgx5A$bU$$yE,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,10293.333333333545,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",10.293333333332987,0.20586666666665754
89206,3daK3azsD2fgx5A$bU$$yF,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3799999999999257,0.027599999999998216
89264,3daK3azsD2fgx5A$bU$$y0,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,7226.6666666666615,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",7.246666666666266,0.14493333333332373
89322,3daK3azsD2fgx5A$bU$$y1,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3999999999999244,0.02799999999999819
89378,3daK3azsD2fgx5A$bU$$y2,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,7226.6666666666615,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",7.226666666666265,0.14453333333332377
89436,3daK3azsD2fgx5A$bU$$y3,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3799999999999257,0.027599999999998216
89494,3daK3azsD2fgx5A$bU$$y4,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,9143.333333333343,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",9.163333333332845,0.18326666666665484
89552,3daK3azsD2fgx5A$bU$$y5,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0000000000023,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3999999999999266,0.027999999999998228
89608,3daK3azsD2fgx5A$bU$$y6,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,9143.333333333343,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",9.143333333332844,0.18286666666665488
89666,3daK3azsD2fgx5A$bU$$y7,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0000000000023,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3799999999999277,0.02759999999999826
89724,3daK3azsD2fgx5A$bU$$yO,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.419999999999923,0.02839999999999816
89782,3daK3azsD2fgx5A$bU$$yP,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,7916.666666666656,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",7.916666666666227,0.15833333333332286
89840,3daK3azsD2fgx5A$bU$$yQ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3999999999999244,0.02799999999999819
89896,3daK3azsD2fgx5A$bU$$yR,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,7916.666666666656,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",7.8966666666662295,0.15793333333332288
89954,3daK3azsD2fgx5A$bU$$yS,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,20490.00000000047,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",20.50999999999936,0.4101999999999828
90012,3daK3azsD2fgx5A$bU$$yT,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,5079.999999999993,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",5.079999999999718,0.10159999999999329
90070,3daK3azsD2fgx5A$bU$$yU,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,20490.00000000047,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",20.489999999999363,0.4097999999999911
90128,3daK3azsD2fgx5A$bU$$yV,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,5079.999999999993,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",5.05999999999972,0.10119999999999331
90186,3daK3azsD2fgx5A$bU$$yG,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,11788.333333333308,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",11.80833333333267,0.23616666666665084
90244,3daK3azsD2fgx5A$bU$$yH,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0000000004786,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.400000000000403,0.02800000000000776
90300,3daK3azsD2fgx5A$bU$$yI,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,2233.3333333332416,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",2.108333333333128,0.0421666666666621
90358,3daK3azsD2fgx5A$bU$$yJ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,9555.000000000067,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",9.449999999999555,0.18899999999998912
90414,3daK3azsD2fgx5A$bU$$yK,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1400.0000000004786,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3800000000004045,0.02760000000000779
90472,3daK3azsD2fgx5A$bU$$pn,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,370.0000000000014,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.36999999999998145,0.007399999999999549
90530,3daK3azsD2fgx5A$bU$$pS,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,249.9999999999995,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999998593,0.004999999999999665
90586,3daK3azsD2fgx5A$bU$$ov,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,370.00000000000034,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.34999999999998166,0.006999999999999558
90642,3daK3azsD2fgx5A$bU$$nV,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,12765.000000000085,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",12.764999999999397,0.2552999999999852
90700,3daK3azsD2fgx5A$bU$$nG,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,1399.99999999996,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",1.3999999999998842,0.02799999999999738
90756,3daK3azsD2fgx5A$bU$$nH,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,2233.3333333333626,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",2.108333333333249,0.04216666666666453
90814,3daK3azsD2fgx5A$bU$$nI,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,9305.000000000002,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",9.17999999999951,0.1835999999999882
90872,3daK3azsD2fgx5A$bU$$mw,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,370.0000000004866,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.3700000000004665,0.007400000000009248
90930,3daK3azsD2fgx5A$bU$$sB,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
90986,3daK3azsD2fgx5A$bU$$rn,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,370.0000000004855,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.3500000000004667,0.0070000000000092644
118114,1FUwbo$IDFi87jEzM4YZz8,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,10414.666666666564,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",44.8093333333333,0.5377119999999747
118402,1FUwbo$IDFi87jEzM4YZzB,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,12484.666666666666,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",50.83063333333334,0.6099676000000814
118615,1FUwbo$IDFi87jEzM4YZzA,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,10414.666666666582,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",50.51113333333289,0.6061336000000758
118673,1FUwbo$IDFi87jEzM4YZzD,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,12484.66666666667,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",60.492433333333345,0.7259092000000971
118754,1FUwbo$IDFi87jEzM4YZzG,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,13481.333333333383,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",53.20266666666694,0.6384319999999735
119118,1FUwbo$IDFi87jEzM4YZzJ,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,9188.000000000035,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",44.56180000000017,0.5347416000000734
119195,1FUwbo$IDFi87jEzM4YZzI,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,13481.333333333385,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",50.98446666666691,0.6118136000000849
119350,1FUwbo$IDFi87jEzM4YZzL,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,9188.000000000035,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",44.503600000000155,0.5340432000000169
119431,1FUwbo$IDFi87jEzM4YZyf,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,13481.33333333338,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",53.202666666666964,0.6384319999999732
119795,1FUwbo$IDFi87jEzM4YZye,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,9188.000000000035,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",44.56180000000017,0.5347416000000331
119872,1FUwbo$IDFi87jEzM4YZyh,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,13481.333333333381,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",50.98446666666689,0.6118136000000844
120026,1FUwbo$IDFi87jEzM4YZyg,Basic Wall,W-Internal Wall Plastering (12mm),Ground Floor,9188.000000000031,12.0,"Plastering Mix 1,6 CM","1:6 (1 part cement, 6 parts sand) for general interior, smooth-finish walls",44.50360000000014,0.5340432000000169
